"date","LID","Name","LST","year"
2017-03-18,"29956","Shallow Lake",8.79870897583601,2017
2014-01-18,"36960","0",23.4948879010291,2014
2014-01-18,"36980","Lake Waikopiro",23.3612371300083,2014
2014-02-03,"36096","Oingo Lake",23.4421421662803,2014
2014-02-03,"34665","Whakaki Lagoon",20.2242442220277,2014
2014-02-03,"34688","0",20.1555479281175,2014
2014-02-03,"37530","Lake Rotoroa",22.0621132752981,2014
2014-02-03,"37534","Lake Rotonuiaha",22.2611498903859,2014
2014-02-03,"34689","0",20.6640583858448,2014
2014-02-03,"40050","Lake Waikaremoana",17.8421782985206,2014
2014-02-03,"36981","Lake Tutira",22.3617344151475,2014
2017-08-20,"12830","Lake Harihari",12.0561420423433,2017
2006-11-01,"27558","Island Lake",10.9771485154872,2006
2006-11-01,"24805","Lake Marina",8.44080911973856,2006
2012-06-01,"45688","Skifington Swamp",4.39743034472968,2012
2013-04-01,"54737","Lake Dunstan",16.3948013445782,2013
2006-11-01,"24923","Lake Jewell",8.31139930104001,2006
2006-11-01,"24971","Lake Sylvester",6.35730379000671,2006
2006-11-01,"24947","Lake Cobb",7.24770023896872,2006
2002-03-25,"53103","Lake Pukutahi",11.3408760624131,2002
2002-03-25,"52770","0",10.7902255260696,2002
2002-03-25,"45378","0",9.13853832410047,2002
2002-03-25,"46320","Lake Barra",11.0363358973049,2002
2002-03-25,"50644","0",8.15705577889031,2002
2002-03-25,"52669","0",9.3275811373872,2002
2002-03-25,"52919","0",10.9435604980348,2002
2002-03-25,"52194","0",10.7235089150387,2002
2012-08-20,"38638","Kapitia Reservoir",9.01196582786025,2012
2012-08-20,"45686","Lake Gault",7.34923153058963,2012
2017-12-03,"18936","Kaitoke Lake",24.9210925183734,2017
2017-12-03,"831","Lake Waitawa",26.5902410002037,2017
2019-03-01,"7660","Manorburn Reservoir",16.0851136222097,2019
2017-12-03,"4345","Lake Horowhenua",24.3102055733195,2017
2012-08-20,"48387","0",0.142039627262079,2012
2022-01-27,"50704","Lake Hope",9.81888133236311,2022
2012-08-20,"46954","Alpine Lake/Ata Puai",9.12665911055154,2012
2019-03-01,"53300","Lake Gow",10.7414496969448,2019
2019-03-01,"50704","Lake Hope",9.4402536822376,2019
2002-05-12,"54177","Lochnagar",7.56806041415905,2002
2006-08-11,"30278","0",4.98982958491973,2006
2002-05-12,"52954","Lake Ross",4.89507895585939,2002
2004-01-05,"21383","Lake Otamangakau",15.8724625868933,2004
2010-07-30,"23721","Lake Omapere",10.7073006770628,2010
2012-09-21,"47198","Lake Mcgregor",8.49782118957643,2012
2002-05-12,"54060","Lake Adelaide",5.64282672176267,2002
2012-09-21,"47892","Lake Heron",8.57279467510762,2012
2016-04-27,"28066","Lake Grassmere",13.2085901342709,2016
2019-04-02,"46320","Lake Barra",10.1382825397102,2019
2012-09-21,"48217","Lake Evelyn",10.8434675399154,2012
2012-09-21,"47860","Lake Emily",9.9802882165763,2012
2002-05-12,"52940","0",5.6271786328499,2002
2002-05-12,"54077","Rainbow Lake",6.81424930061303,2002
2002-05-12,"53109","Lake Never-never",7.50273747644775,2002
2006-08-11,"30276","0",4.03435812835869,2006
2011-08-27,"50314","Lake Mokeno",14.325988781432,2011
2011-08-27,"50401","Lake Humuhumu",14.3071777548441,2011
2011-08-27,"23721","Lake Omapere",13.90392124148,2011
2012-09-21,"41768","0",1.53496220503371,2012
2002-05-12,"53307","Lake Scott",3.89021922914623,2002
2002-05-12,"53545","Lake Dispute",8.57606080586487,2002
2002-05-12,"52475","Lake Orbell",6.88551268142834,2002
2006-09-12,"54735","Lake Manapouri",8.06850985195734,2006
2006-09-12,"53338","South Mavora Lake",6.11664543366709,2006
2002-05-12,"54375","0",3.47766219566478,2002
2002-05-12,"53103","Lake Pukutahi",5.92801232875945,2002
2002-05-12,"46320","Lake Barra",7.00617951001027,2002
2009-07-25,"26036","Lake Poteriteri",8.85012380871234,2009
2009-07-25,"28867","Lake Carrick",3.82511375827454,2009
2007-05-12,"24971","Lake Sylvester",7.74984101194366,2007
2007-05-12,"24960","Lake Lockett",8.35722443612013,2007
2011-09-12,"23721","Lake Omapere",13.0371847385214,2011
2011-09-12,"24271","Lake Waingaro",13.2633432860567,2011
2007-12-31,"49180","Lake Whangape",23.0201549221231,2007
2009-07-25,"28835","Lake Widgeon",3.93102555956563,2009
2009-07-25,"29254","Green Lake",5.10431021758194,2009
2009-07-25,"29956","Shallow Lake",3.60852277625401,2009
2006-09-12,"53145","Lake Nigel",3.55441620146195,2006
2018-07-31,"13456","Lake Alice",9.9394310224431,2018
2018-07-31,"32805","Hatuma Lake",8.07488900651578,2018
2009-07-25,"26026","0",0.120874564488247,2009
2015-05-13,"40326","Lake Whakamarino",12.8260166239711,2015
2018-07-31,"18023","Marron Reservoirs a",10.1278155462765,2018
2007-09-17,"26477","Lake Tennyson",6.24613295764664,2007
2009-07-25,"51640","Lake Paradise",0.6132026805019,2009
2007-09-17,"26887","Lake Rotoroa",9.59589816296267,2007
2007-09-17,"27286","Lake Mcrae",7.48691146026283,2007
2007-09-17,"25212","Lake Guyon",7.4498530895163,2007
2009-07-25,"29496","0",1.59559746754996,2009
2007-09-17,"27762","Lake Rotoiti",8.85640246061951,2007
2017-05-05,"51859","Lake Browne",8.20893166728121,2017
2017-05-05,"28854","0",6.04073326222021,2017
2023-02-19,"5306","Omanuka Lagoon",19.1895687338011,2023
2017-05-05,"51647","0",6.90437526830556,2017
2005-09-25,"53851","Lake Gunn",7.31515056604786,2005
2017-05-05,"51874","Lake Chamberlain",8.29538484582821,2017
2017-05-05,"52159","0",6.73931235991813,2017
2008-03-02,"54737","Lake Dunstan",16.7100621875124,2008
2017-05-05,"51656","0",9.75251140585908,2017
2010-10-25,"54443","0",15.820726647049,2010
2016-10-04,"1","Lake Onoke",14.4469778098235,2016
2010-07-05,"28915","0",3.7168035197522,2010
2005-09-25,"52927","Lake Sumor",5.69559518537557,2005
2009-10-29,"29547","Loch Maree",8.59696438586184,2009
2009-10-29,"28849","0",7.96714535998922,2009
2015-07-16,"40050","Lake Waikaremoana",8.55999833511743,2015
2018-05-03,"49200","Lake Hakanoa",15.6646806228873,2018
2018-05-03,"41314","Lake Waahi",15.2142903941588,2018
2018-05-03,"49169","0",14.2290465768677,2018
2007-11-20,"39621","Lake Hochstetter",19.1410161050168,2007
2015-07-16,"56930","0",8.85565286491556,2015
2015-07-16,"36960","0",9.36152253679234,2015
2007-11-20,"25044","Lake Chalice",18.9032422160213,2007
2007-11-20,"39837","Lake Christabel",14.5973486621193,2007
2007-11-20,"28162","Argyle Pond",19.9405931083609,2007
2007-11-20,"27566","Bowscale Tarn",20.6547717775286,2007
2007-11-20,"27564","Fish Lake",23.8278531906516,2007
2007-11-20,"24789","0",19.52081744961,2007
2007-11-20,"24805","Lake Marina",17.6890949901072,2007
2007-11-20,"24995","Island Lake",15.6296026868275,2007
2007-11-20,"24937","Lake Henderson",15.8250844230303,2007
2007-11-20,"24724","0",16.6335963509429,2007
2007-11-20,"24923","Lake Jewell",15.0752862703883,2007
2007-11-20,"24971","Lake Sylvester",13.7309381624939,2007
2006-09-28,"52585","Lake Bloxham",3.79374906417678,2006
2010-12-28,"53101","0",11.406919282127,2010
2006-09-28,"46043","Lake Duncan",5.42413155032278,2006
2013-01-11,"41299","Lake Emma",15.7430545235771,2013
2006-09-28,"28611","Lake Kiwi",7.75079081786686,2006
2006-09-28,"26031","Lake Mouat",7.61238990487095,2006
2009-10-29,"29614","Lake Bright",7.1572605723523,2009
2006-09-28,"28624","Lake Hakapoua",7.66030804136739,2006
2006-09-28,"29254","Green Lake",4.97242765454945,2006
2013-01-11,"41354","Lake Roundabout",16.4319547792812,2013
2006-09-28,"51822","Lake Virginia",9.99547117702713,2006
2009-10-29,"51747","Lake Louise",6.70161694070737,2009
2009-10-29,"28856","0",8.20893166728121,2009
2009-10-29,"29253","0",3.17553134963242,2009
2009-10-29,"51790","0",4.8394003198274,2009
2006-09-28,"51794","0",4.69069192441157,2006
2006-09-28,"51972","0",5.93727511318264,2006
2013-01-11,"37717","Lake Browning / Whakarewa",10.3913043863931,2013
2007-12-22,"24969","Cobb Reservoir",16.6915703177028,2007
2013-01-27,"38974","Lake Brunner / Moana",20.3730328751558,2013
2013-01-27,"48451","Lake Coleridge",16.9762564929571,2013
2013-01-27,"47892","Lake Heron",21.6823513238401,2013
2013-01-27,"41305","Lake Clearwater",22.3429205862627,2013
2013-01-27,"48213","Lake Selfe",22.2361168970845,2013
2006-09-28,"28937","0",3.62093937506603,2006
2006-09-28,"29073","Lake Hay",4.55812559946025,2006
2006-09-28,"29104","Lake Jaquiery",5.00777160545664,2006
2006-09-28,"29614","Lake Bright",4.30735031379868,2006
2013-01-27,"46725","Lake Paringa",14.4724619929555,2013
2013-01-27,"38502","Lake Kaniere",22.9289765484885,2013
2013-01-27,"48374","0",8.15047447388463,2013
2013-01-27,"38638","Kapitia Reservoir",23.4110140871632,2013
2006-09-28,"52268","Lake Eva",4.06468852539399,2006
2006-09-28,"29490","Shy Lake",5.72118612383991,2006
2006-09-28,"28945","False Lake",6.0246067545275,2006
2006-09-28,"29043","0",4.25304060492846,2006
2008-01-23,"24789","0",15.6371752741014,2008
2008-01-23,"24923","Lake Jewell",17.262414690092,2008
2006-09-28,"51790","0",2.68308744404425,2006
2006-09-28,"26052","0",4.6126722493932,2006
2006-09-28,"28854","0",4.85192096960918,2006
2010-04-07,"51822","Lake Virginia",12.0504558457301,2010
2010-04-07,"29956","Shallow Lake",8.19118396931071,2010
2006-09-28,"29540","0",4.05837218677016,2006
2019-10-06,"35422","Horseshoe Lake",14.5024099695473,2019
2010-04-07,"29688","0",6.92697749544743,2010
2012-10-16,"50314","Lake Mokeno",16.2603598050603,2012
2006-09-28,"51659","0",5.5361424236379,2006
2010-04-07,"29728","0",8.36171925180901,2010
2011-01-13,"53101","0",19.2862620604234,2011
2011-01-13,"53117","0",17.5548379832988,2011
2011-01-13,"52896","0",14.4466366089105,2011
2011-01-13,"46043","Lake Duncan",16.349972858538,2011
2006-09-28,"28998","0",3.57522901935192,2006
2013-02-28,"48455","Lake Ida",23.0512076090199,2013
2007-01-02,"54735","Lake Manapouri",13.90392124148,2007
2011-01-13,"54144","Lake Sylvan",20.4334091235515,2011
2011-01-13,"54413","0",17.2812277962177,2011
2010-04-07,"28438","0",10.7132637640219,2010
2007-01-02,"29547","Loch Maree",14.4210021229144,2007
2007-01-02,"30278","0",16.5136333909297,2007
2011-01-13,"45360","Lucidus Lake",13.8409528545765,2011
2013-02-28,"46835","Tasman Lake",3.0578834396955,2013
2013-02-28,"48217","Lake Evelyn",21.054240976361,2013
2011-01-13,"52960","Lake Quill",14.9985488835945,2011
2013-02-28,"41306","Lake Camp",19.6195107567361,2013
2011-01-13,"53163","Lake Von River Valley",20.9320065440953,2011
2014-04-29,"39225","Lake Haupiri",12.4142778760499,2014
2007-01-02,"51625","Lake Beattie",16.2631097779021,2007
2014-04-29,"48217","Lake Evelyn",6.86665533306689,2014
2013-02-28,"38955","Lake Poerua",22.1411703296344,2013
2013-02-28,"46964","Lake Wahapo",21.0620900041029,2013
2014-04-29,"41306","Lake Camp",9.76397530205202,2014
2008-05-14,"26887","Lake Rotoroa",11.8540972852964,2008
2008-05-14,"24969","Cobb Reservoir",6.97591084204896,2008
2008-05-14,"26514","Lake Constance",7.38385162807327,2008
2013-02-28,"46959","Lake Mapourika",21.332461884467,2013
2013-02-28,"39050","Lake Kaurapataka",22.2850617913558,2013
2013-02-28,"41757","0",14.6341479607068,2013
2013-02-28,"47399","0",15.4149568863273,2013
2013-02-28,"41768","0",6.87252729574408,2013
2013-02-28,"46775","Lake Roto Te Koeti",17.2203946397758,2013
2013-02-28,"48387","0",11.5299917851264,2013
2013-02-28,"48381","0",8.21248271453459,2013
2008-05-14,"24789","0",6.76450069461146,2008
2013-02-28,"47414","Ice Lake",18.1528063691825,2013
2013-02-28,"46926","0",12.1849184616587,2013
2013-02-28,"46992","Okaritoiti/Lake Windermere",21.5737517896133,2013
2013-02-28,"45692","Lake Mueller",20.43395857882,2013
2011-01-13,"52307","0",17.2457456423364,2011
2007-01-02,"53145","Lake Nigel",14.1839562155614,2007
2011-01-13,"52355","Three Duck Lake",17.4235939278911,2011
2007-01-02,"29124","0",10.9004772062765,2007
2007-01-02,"29644","Lake Story",11.990325182024,2007
2011-01-13,"52684","0",18.0021862406072,2011
2011-01-13,"52851","0",18.7558059743498,2011
2013-05-19,"41299","Lake Emma",7.25755837615003,2013
2013-05-19,"38974","Lake Brunner / Moana",10.0331837883606,2013
2013-05-19,"48451","Lake Coleridge",10.9680082772267,2013
2013-05-19,"47892","Lake Heron",7.37872361068639,2013
2007-01-02,"29681","0",12.7082189018915,2007
2013-05-19,"48213","Lake Selfe",9.41416065775837,2013
2008-05-30,"25044","Lake Chalice",7.07602414477941,2008
2008-05-30,"25002","Lake Stanley",6.69614796364431,2008
2008-05-30,"28162","Argyle Pond",5.20234182211567,2008
2008-05-30,"27566","Bowscale Tarn",5.35717837777111,2008
2013-05-19,"38421","Lake Mahinapua",11.406919282127,2013
2018-09-24,"14422","Maratoto",12.7566928927011,2018
2008-05-30,"24971","Lake Sylvester",5.93533455315162,2008
2008-05-30,"26901","Lake Angelus",3.57522901935192,2008
2008-05-30,"24947","Lake Cobb",4.38811419026911,2008
2008-05-30,"24960","Lake Lockett",6.70952549216508,2008
2013-05-19,"46959","Lake Mapourika",12.0423199589443,2013
2008-06-15,"24969","Cobb Reservoir",4.98147975601393,2008
2008-06-15,"26514","Lake Constance",4.53425494127765,2008
2008-06-15,"27286","Lake Mcrae",7.60330045773458,2008
2008-06-15,"27762","Lake Rotoiti",8.77017822162571,2008
2008-06-15,"25044","Lake Chalice",7.23877719849781,2008
2013-05-19,"46775","Lake Roto Te Koeti",0.0503513549509762,2013
2008-06-15,"25002","Lake Stanley",5.30132900221719,2008
2008-06-15,"28162","Argyle Pond",6.90449304879724,2008
2008-06-15,"27566","Bowscale Tarn",3.57921296199203,2008
2008-06-15,"27564","Fish Lake",1.82508491605063,2008
2013-05-19,"46926","0",1.31778861752508,2013
2007-01-02,"29496","0",15.7108480696172,2007
2007-01-02,"28492","0",15.1681643811859,2007
2021-05-23,"52875","Lake Bernard",7.63320137188941,2021
2007-01-02,"29253","0",9.95846579557565,2007
2012-11-08,"24423","0",19.2853068890008,2012
2013-06-04,"41299","Lake Emma",3.23370413676088,2013
2013-06-04,"47198","Lake Mcgregor",5.50286287397483,2013
2012-11-08,"23657","Lake Waimimiha",18.2117368129373,2012
2007-01-02,"52473","0",16.4319268131285,2007
2013-06-04,"47228","Lake Tekapo",9.93873489993388,2013
2013-06-04,"47892","Lake Heron",3.10205167827206,2013
2013-06-04,"48213","Lake Selfe",6.54683816224212,2013
2007-01-02,"29579","Lake Horizon",12.6366201999394,2007
2008-07-17,"26357","Lake Daniell",3.72750320462075,2008
2008-07-17,"54741","Lake Matiri",4.6998071833832,2008
2013-06-04,"38421","Lake Mahinapua",9.71078063776929,2013
2007-01-02,"26099","0",10.792604905988,2007
2013-06-04,"47491","Lake Ianthe / Matahi",11.4803972195625,2013
2007-01-02,"26052","0",12.3117529035385,2007
2007-01-02,"28854","0",12.1274338938867,2007
2008-07-17,"24789","0",3.99352711076068,2008
2008-07-17,"24746","0",6.38317276807913,2008
2008-07-17,"24805","Lake Marina",3.6731413609175,2008
2021-05-23,"51838","Lake Matilda",6.11196743697974,2021
2016-11-23,"34665","Whakaki Lagoon",22.8237336946087,2016
2000-03-30,"4","Lake Kohangatera",15.9638103807022,2000
2008-07-17,"34299","0",7.99391979586875,2008
2013-06-04,"46959","Lake Mapourika",11.5755904184361,2013
2016-11-23,"42093","Lake Repongaere",26.7967558191863,2016
2013-06-04,"41772","Hooker Lake",2.11681349598877,2013
2016-11-23,"34663","Te Paeroa Lagoon",22.9068818359333,2016
2016-11-23,"36960","0",24.0856865034057,2016
2016-11-23,"36980","Lake Waikopiro",23.2931489509492,2016
2016-11-23,"56932","0",23.7528560366966,2016
2019-02-15,"13970","Lake Ohakuri",23.5530518396977,2019
2019-02-15,"14546","Lake Arapuni",24.0449550625165,2019
2019-02-15,"14406","Lake Ngaroto",24.6854436995209,2019
2019-02-15,"12873","Lake Numiti",23.8164742635458,2019
2019-02-15,"12876","Lake Taharoa",23.2049100140742,2019
2013-06-04,"46954","Alpine Lake/Ata Puai",10.4074340645667,2013
2019-02-15,"15013","Lake Rotokauri",24.95020759008,2019
2019-02-15,"12872","Lake Rotoroa",23.5726653655288,2019
2019-02-15,"14405","Lake Mangakaware",25.2447886259384,2019
2019-02-15,"14408","Lake Ruatuna",24.8755990492463,2019
2019-02-15,"49200","Lake Hakanoa",24.2958599973876,2019
2019-02-15,"41314","Lake Waahi",24.5659773746024,2019
2019-02-15,"49169","0",23.1787364528128,2019
2013-03-25,"50270","Lake Ototoa",19.7613724108027,2013
2013-03-25,"50151","Lake Pupuke",20.3498940557302,2013
2019-08-31,"7689","Conroys Dam",4.47345345213239,2019
2019-08-31,"54736","Lake Hawea",9.75790998848811,2019
2019-08-31,"54737","Lake Dunstan",9.96843477882851,2019
2019-08-31,"54672","Lake Wanaka",9.52942654869832,2019
2019-08-31,"53532","Lake Wakatipu",9.99280170734818,2019
2019-08-31,"52566","Lake Te Anau",9.4038298891258,2019
2019-08-31,"53519","0",8.81645819365355,2019
2019-08-31,"54190","Lake Hayes",6.92781088269771,2019
2019-08-31,"47067","Lake Alabaster",8.20893166728121,2019
2019-08-31,"54132","Diamond Lake",6.94305481543472,2019
2019-08-31,"54356","Lake Mckerrow",7.83041812690033,2019
2019-08-31,"54435","Lake Wilmot",7.67916263467896,2019
2019-08-31,"53338","South Mavora Lake",5.94711586996146,2019
2019-08-31,"53353","North Mavora Lake",5.83972317867187,2019
2011-02-14,"52902","0",14.8314145800584,2011
2011-02-14,"53022","0",14.2890502828475,2011
2019-08-31,"53549","Moke Lake",4.99200128993152,2019
2014-06-05,"51658","0",6.24643963922,2014
2019-08-31,"53048","Lake Brown",7.50120493227018,2019
2006-07-19,"53532","Lake Wakatipu",9.41633717719685,2006
2019-08-31,"46160","Lake Nisson",8.82842354860554,2019
2019-08-31,"54561","Waiuna Lagoon",9.63479637113807,2019
2019-03-03,"13970","Lake Ohakuri",21.104249787405,2019
2019-03-03,"14546","Lake Arapuni",22.422042744981,2019
2019-03-03,"13857","Lake Waipapa",21.6825551523439,2019
2019-03-03,"14406","Lake Ngaroto",24.3053910750557,2019
2019-03-03,"12873","Lake Numiti",22.6354074055992,2019
2019-03-03,"12876","Lake Taharoa",22.1609869740493,2019
2019-03-03,"15013","Lake Rotokauri",23.8250568839405,2019
2019-03-03,"12872","Lake Rotoroa",22.6549945450144,2019
2019-03-03,"14405","Lake Mangakaware",24.581487802524,2019
2019-03-03,"14408","Lake Ruatuna",24.549098725238,2019
2019-03-03,"49200","Lake Hakanoa",23.5626039222845,2019
2019-03-03,"41314","Lake Waahi",23.0906356642822,2019
2019-03-03,"49169","0",23.7743726281497,2019
2019-03-03,"15037","Lake D",24.7345074091707,2019
2019-03-03,"50782","Lake Waikare",22.457977828784,2019
2019-03-03,"49180","Lake Whangape",22.8373708114936,2019
2019-03-03,"49186","Lake Rotongaro",23.1961547276327,2019
2019-03-03,"15022","Lake Rotoroa",23.782512834058,2019
2019-03-03,"49090","Lake Ohinewai",24.5237875808988,2019
2022-12-03,"20857","Blue Lake",8.22305058059902,2022
2017-05-02,"56932","0",13.2014895030563,2017
2017-05-18,"40326","Lake Whakamarino",13.2845833421358,2017
2017-05-18,"37855","Lake Ruapapa",11.6484982398381,2017
2019-03-03,"51368","Mangatangi Reservoir",22.1165151154486,2019
2019-03-03,"51371","Upper Mangatawhiri Reservoir",23.7311675997782,2019
2019-03-03,"50151","Lake Pupuke",23.0002867783885,2019
2019-03-03,"14428","Lake Rotomanuka",24.3921480388749,2019
2019-03-03,"15034","Lake Areare",25.2337974965827,2019
2008-10-12,"47198","Lake Mcgregor",12.7641606628262,2008
2021-03-17,"4342","Mangahao Upper No 1 Reservior",12.8968355902615,2021
2011-03-18,"47067","Lake Alabaster",12.0466599692373,2011
2017-07-28,"40188","Lake Rotoehu",9.55685742688911,2017
2017-07-28,"40110","Lake Pupuwharau",9.70639267312532,2017
2013-07-22,"46725","Lake Paringa",9.09143185105944,2013
2007-04-01,"41299","Lake Emma",14.1055624624316,2007
2007-04-01,"47198","Lake Mcgregor",15.1393398644236,2007
2011-03-18,"54141","Lake Reid",12.533208841519,2011
2011-03-18,"53707","Lake Johnson",16.1406244455293,2011
2013-07-06,"24422","Lake Rotokawau",15.2455516546063,2013
2011-03-18,"46140","Lake Ellery",13.7013492255851,2011
2019-04-04,"15013","Lake Rotokauri",19.6121531261853,2019
2011-03-18,"45924","Lake Unknown",10.2383385589015,2011
2011-03-18,"54039","Lake Luna",12.6956865557037,2011
