site,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,anomaly,reference_period
Waiouru (Manawatu-Whanganui),Minimum,Autumn,1979,0,6.033333333333333,1/03/1979,31/05/1979,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Spring,1979,0,4.6,1/09/1979,30/11/1979,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Summer,1979,0,8,1/12/1978,28/02/1979,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Winter,1979,0,1.3,1/06/1979,31/08/1979,-39.46249,175.66283,NA,1961-1990
Wellington (Wellington),Average,Autumn,1979,0,13.5,1/03/1979,31/05/1979,-41.285,174.768,-0.15,1961-1990
Wellington (Wellington),Average,Spring,1979,0,12.2,1/09/1979,30/11/1979,-41.285,174.768,0.112222222,1961-1990
Wellington (Wellington),Average,Summer,1979,0,16.53333333333333,1/12/1978,28/02/1979,-41.285,174.768,0.071111111,1961-1990
Wellington (Wellington),Average,Winter,1979,0,9.133333333333333,1/06/1979,31/08/1979,-41.285,174.768,0.067777778,1961-1990
Wellington (Wellington),Maximum,Autumn,1979,0,16.233333333333334,1/03/1979,31/05/1979,-41.285,174.768,-0.353333333,1961-1990
Wellington (Wellington),Maximum,Spring,1979,0,15.033333333333333,1/09/1979,30/11/1979,-41.285,174.768,-0.107777778,1961-1990
Wellington (Wellington),Maximum,Summer,1979,0,20.233333333333334,1/12/1978,28/02/1979,-41.285,174.768,0.34777777777777885,1961-1990
Wellington (Wellington),Maximum,Winter,1979,0,11.766666666666667,1/06/1979,31/08/1979,-41.285,174.768,0.13444444444444592,1961-1990
Wellington (Wellington),Minimum,Autumn,1979,0,10.766666666666667,1/03/1979,31/05/1979,-41.285,174.768,0.093333333,1961-1990
Wellington (Wellington),Minimum,Spring,1979,0,9.266666666666667,1/09/1979,30/11/1979,-41.285,174.768,0.26222222222222236,1961-1990
Wellington (Wellington),Minimum,Summer,1979,0,12.9,1/12/1978,28/02/1979,-41.285,174.768,-0.098888889,1961-1990
Wellington (Wellington),Minimum,Winter,1979,0,6.5,1/06/1979,31/08/1979,-41.285,174.768,0.037777777777777466,1961-1990
Whanganui (Manawatu-Whanganui),Average,Autumn,1979,0,14.833333333333334,1/03/1979,31/05/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Spring,1979,0,13.8,1/09/1979,30/11/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Summer,1979,0,17.666666666666668,1/12/1978,28/02/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Average,Winter,1979,0,10.133333333333333,1/06/1979,31/08/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Autumn,1979,0,18.633333333333333,1/03/1979,31/05/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Spring,1979,0,17.3,1/09/1979,30/11/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Summer,1979,0,21.7,1/12/1978,28/02/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Winter,1979,0,13.9,1/06/1979,31/08/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Autumn,1979,0,11.066666666666666,1/03/1979,31/05/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Spring,1979,0,10.3,1/09/1979,30/11/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Summer,1979,0,13.566666666666666,1/12/1978,28/02/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Winter,1979,0,6.4,1/06/1979,31/08/1979,-39.93704,175.04509,NA,1961-1990
Whangaparaoa (Auckland),Average,Autumn,1979,0,16.8,1/03/1979,31/05/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Spring,1979,0,14.766666666666666,1/09/1979,30/11/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Summer,1979,0,18.966666666666665,1/12/1978,28/02/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Average,Winter,1979,0,12.433333333333334,1/06/1979,31/08/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Autumn,1979,0,19.9,1/03/1979,31/05/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Spring,1979,0,17.666666666666668,1/09/1979,30/11/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Summer,1979,0,22.8,1/12/1978,28/02/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Winter,1979,0,14.766666666666666,1/06/1979,31/08/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Autumn,1979,0,13.7,1/03/1979,31/05/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Spring,1979,0,11.9,1/09/1979,30/11/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Summer,1979,0,15.066666666666666,1/12/1978,28/02/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Winter,1979,0,10.033333333333333,1/06/1979,31/08/1979,-36.606,174.835,NA,1961-1990
Whangarei (Northland),Average,Autumn,1979,0,16.766666666666666,1/03/1979,31/05/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Average,Spring,1979,0,14.366666666666667,1/09/1979,30/11/1979,-35.769,174.364,-0.288888889,1961-1990
Whangarei (Northland),Average,Summer,1979,0,19.6,1/12/1978,28/02/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Average,Winter,1979,0,11.733333333333334,1/06/1979,31/08/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Autumn,1979,0,20.8,1/03/1979,31/05/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Spring,1979,0,18.833333333333332,1/09/1979,30/11/1979,-35.769,174.364,-0.323611111,1961-1990
Whangarei (Northland),Maximum,Summer,1979,0,24.433333333333334,1/12/1978,28/02/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Winter,1979,0,15.799999999999999,1/06/1979,31/08/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Autumn,1979,0,12.700000000000001,1/03/1979,31/05/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Spring,1979,0,9.9,1/09/1979,30/11/1979,-35.769,174.364,-0.270833333,1961-1990
Whangarei (Northland),Minimum,Summer,1979,0,14.700000000000001,1/12/1978,28/02/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Winter,1979,0,7.666666666666667,1/06/1979,31/08/1979,-35.769,174.364,NA,1961-1990
Auckland (Auckland),Average,Annual,1979,0,15.383333333333333,1/01/1979,31/12/1979,-37.00813,174.78873,0.19633333333333347,1961-1990
Auckland (Auckland),Maximum,Annual,1979,0,18.775,1/01/1979,31/12/1979,-37.00813,174.78873,0.076333333,1961-1990
Auckland (Auckland),Minimum,Annual,1979,0,12,1/01/1979,31/12/1979,-37.00813,174.78873,0.3249999999999993,1961-1990
Blenheim (Marlborough),Average,Annual,1979,0,12.525,1/01/1979,31/12/1979,-41.52133,173.86439,NA,1961-1990
Blenheim (Marlborough),Maximum,Annual,1979,0,18.425,1/01/1979,31/12/1979,-41.52133,173.86439,NA,1961-1990
Blenheim (Marlborough),Minimum,Annual,1979,0,6.625,1/01/1979,31/12/1979,-41.52133,173.86439,NA,1961-1990
Christchurch (Canterbury),Average,Annual,1979,0,11.575,1/01/1979,31/12/1979,-43.493,172.537,-0.1025,1961-1990
Christchurch (Canterbury),Maximum,Annual,1979,0,16.816666666666666,1/01/1979,31/12/1979,-43.493,172.537,0.022777778,1961-1990
Christchurch (Canterbury),Minimum,Annual,1979,0,6.3,1/01/1979,31/12/1979,-43.493,172.537,-0.261388889,1961-1990
Dannevirke (Manawatu-Whanganui),Average,Annual,1979,0,12.358333333333333,1/01/1979,31/12/1979,-40.21,176.109,0.39310344827586086,1961-1990
Dannevirke (Manawatu-Whanganui),Maximum,Annual,1979,0,16.583333333333332,1/01/1979,31/12/1979,-40.21,176.109,0.26436781609195137,1961-1990
Dannevirke (Manawatu-Whanganui),Minimum,Annual,1979,0,8.15,1/01/1979,31/12/1979,-40.21,176.109,0.5044444444444451,1961-1990
Dunedin (Otago),Average,Annual,1979,0,11.275,1/01/1979,31/12/1979,-45.90129,170.5147,-0.105277778,1961-1990
Dunedin (Otago),Maximum,Annual,1979,0,14.966666666666667,1/01/1979,31/12/1979,-45.90129,170.5147,-0.140833333,1961-1990
Dunedin (Otago),Minimum,Annual,1979,0,7.616666666666666,1/01/1979,31/12/1979,-45.90129,170.5147,-0.039166667,1961-1990
Gisborne (Gisborne),Average,Annual,1979,0,14.341666666666667,1/01/1979,31/12/1979,-38.6586,177.9851,0.32750000000000057,1961-1990
Gisborne (Gisborne),Maximum,Annual,1979,0,19.566666666666666,1/01/1979,31/12/1979,-38.6586,177.9851,0.3388888888888886,1961-1990
Gisborne (Gisborne),Minimum,Annual,1979,0,9.108333333333333,1/01/1979,31/12/1979,-38.6586,177.9851,0.3086111111111105,1961-1990
Gore (Southland),Average,Annual,1979,0,9.508333333333333,1/01/1979,31/12/1979,-46.115,168.887,NA,1961-1990
Gore (Southland),Maximum,Annual,1979,0,13.858333333333333,1/01/1979,31/12/1979,-46.115,168.887,NA,1961-1990
Gore (Southland),Minimum,Annual,1979,0,5.183333333333334,1/01/1979,31/12/1979,-46.115,168.887,NA,1961-1990
Hamilton (Waikato),Average,Annual,1979,0,13.7,1/01/1979,31/12/1979,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Maximum,Annual,1979,0,18.933333333333334,1/01/1979,31/12/1979,-37.86088,175.33175,NA,1961-1990
Hamilton (Waikato),Minimum,Annual,1979,0,8.508333333333333,1/01/1979,31/12/1979,-37.86088,175.33175,NA,1961-1990
Hokitika (West Coast),Average,Annual,1979,0,11.666666666666666,1/01/1979,31/12/1979,-42.71228,170.98428,-0.005864198,1961-1990
Hokitika (West Coast),Maximum,Annual,1979,0,15.583333333333334,1/01/1979,31/12/1979,-42.71228,170.98428,-0.194135802,1961-1990
Hokitika (West Coast),Minimum,Annual,1979,0,7.741666666666666,1/01/1979,31/12/1979,-42.71228,170.98428,0.1651234567901234,1961-1990
Invercargill (Southland),Average,Annual,1979,0,9.866666666666667,1/01/1979,31/12/1979,-46.41741,168.33052,0.020555555555555216,1961-1990
Invercargill (Southland),Maximum,Annual,1979,0,14.35,1/01/1979,31/12/1979,-46.41741,168.33052,-0.034722222,1961-1990
Invercargill (Southland),Minimum,Annual,1979,0,5.408333333333333,1/01/1979,31/12/1979,-46.41741,168.33052,0.096388889,1961-1990
Kerikeri (Northland),Average,Annual,1979,0,15.291666666666668,1/01/1979,31/12/1979,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Maximum,Annual,1979,0,19.916666666666668,1/01/1979,31/12/1979,-35.183,173.926,NA,1961-1990
Kerikeri (Northland),Minimum,Annual,1979,0,10.633333333333333,1/01/1979,31/12/1979,-35.183,173.926,NA,1961-1990
Lake Tekapo (Canterbury),Average,Annual,1979,0,9.133333333333333,1/01/1979,31/12/1979,-44.002,170.441,0.079487179,1961-1990
Lake Tekapo (Canterbury),Maximum,Annual,1979,0,14.191666666666666,1/01/1979,31/12/1979,-44.002,170.441,-0.200641026,1961-1990
Lake Tekapo (Canterbury),Minimum,Annual,1979,0,4.1,1/01/1979,31/12/1979,-44.002,170.441,0.3624999999999998,1961-1990
Masterton (Wellington),Average,Annual,1979,0,12.566666666666666,1/01/1979,31/12/1979,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Maximum,Annual,1979,0,17.2,1/01/1979,31/12/1979,-40.957,175.707,NA,1961-1990
Masterton (Wellington),Minimum,Annual,1979,0,7.916666666666667,1/01/1979,31/12/1979,-40.957,175.707,NA,1961-1990
Milford Sound (Southland),Average,Annual,1979,0,10.258333333333333,1/01/1979,31/12/1979,-44.67384,167.92406,-0.193402778,1961-1990
Milford Sound (Southland),Maximum,Annual,1979,0,14.475,1/01/1979,31/12/1979,-44.67384,167.92406,-0.338541667,1961-1990
Milford Sound (Southland),Minimum,Annual,1979,0,6.041666666666667,1/01/1979,31/12/1979,-44.67384,167.92406,-0.120833333,1961-1990
Napier (Hawke's Bay),Average,Annual,1979,0,14.6,1/01/1979,31/12/1979,-39.49846,176.91189,0.2819444444444432,1961-1990
Napier (Hawke's Bay),Maximum,Annual,1979,0,19.291666666666668,1/01/1979,31/12/1979,-39.49846,176.91189,0.10055555555555529,1961-1990
Napier (Hawke's Bay),Minimum,Annual,1979,0,9.9,1/01/1979,31/12/1979,-39.49846,176.91189,0.4555555555555557,1961-1990
Nelson (Nelson),Average,Annual,1979,0,12.775,1/01/1979,31/12/1979,-41.299,173.226,0.21805555555555678,1961-1990
Nelson (Nelson),Maximum,Annual,1979,0,17.191666666666666,1/01/1979,31/12/1979,-41.299,173.226,0.065555556,1961-1990
Nelson (Nelson),Minimum,Annual,1979,0,8.325,1/01/1979,31/12/1979,-41.299,173.226,0.34083333333333243,1961-1990
New Plymouth (Taranaki),Average,Annual,1979,0,13.933333333333334,1/01/1979,31/12/1979,-39.0079,174.18382,0.4275000000000002,1961-1990
New Plymouth (Taranaki),Maximum,Annual,1979,0,17.583333333333332,1/01/1979,31/12/1979,-39.0079,174.18382,0.3169444444444416,1961-1990
New Plymouth (Taranaki),Minimum,Annual,1979,0,10.3,1/01/1979,31/12/1979,-39.0079,174.18382,0.5588888888888892,1961-1990
Queenstown (Otago),Average,Annual,1979,0,9.175,1/01/1979,31/12/1979,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Maximum,Annual,1979,0,14.216666666666667,1/01/1979,31/12/1979,-45.01758,168.74005,NA,1961-1990
Queenstown (Otago),Minimum,Annual,1979,0,4.166666666666667,1/01/1979,31/12/1979,-45.01758,168.74005,NA,1961-1990
Reefton (West Coast),Average,Annual,1979,0,11.116666666666667,1/01/1979,31/12/1979,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Maximum,Annual,1979,0,16.09166666666667,1/01/1979,31/12/1979,-42.11578,171.86014,NA,1961-1990
Reefton (West Coast),Minimum,Annual,1979,0,6.141666666666667,1/01/1979,31/12/1979,-42.11578,171.86014,NA,1961-1990
Rotorua (Bay of Plenty),Average,Annual,1979,0,12.933333333333334,1/01/1979,31/12/1979,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Maximum,Annual,1979,0,17.525,1/01/1979,31/12/1979,-38.10595,176.31485,NA,1961-1990
Rotorua (Bay of Plenty),Minimum,Annual,1979,0,8.35,1/01/1979,31/12/1979,-38.10595,176.31485,NA,1961-1990
Tara Hills (Canterbury),Average,Annual,1979,0,9.091666666666667,1/01/1979,31/12/1979,-44.52612,169.88948,-0.085119048,1961-1990
Tara Hills (Canterbury),Maximum,Annual,1979,0,15.183333333333334,1/01/1979,31/12/1979,-44.52612,169.88948,-0.279166667,1961-1990
Tara Hills (Canterbury),Minimum,Annual,1979,0,3,1/01/1979,31/12/1979,-44.52612,169.88948,0.12816092,1961-1990
Taumarunui (Manawatu-Whanganui),Average,Annual,1979,0,13.133333333333333,1/01/1979,31/12/1979,-38.88784,175.25981,0.3911111111111101,1961-1990
Taumarunui (Manawatu-Whanganui),Maximum,Annual,1979,0,19.166666666666668,1/01/1979,31/12/1979,-38.88784,175.25981,0.0525,1961-1990
Taumarunui (Manawatu-Whanganui),Minimum,Annual,1979,0,7.058333333333334,1/01/1979,31/12/1979,-38.88784,175.25981,0.6883333333333335,1961-1990
Taupo (Waikato),Average,Annual,1979,0,12.166666666666666,1/01/1979,31/12/1979,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Maximum,Annual,1979,0,17.075,1/01/1979,31/12/1979,-38.74263,176.08104,NA,1961-1990
Taupo (Waikato),Minimum,Annual,1979,0,7.258333333333333,1/01/1979,31/12/1979,-38.74263,176.08104,NA,1961-1990
Tauranga (Bay of Plenty),Average,Annual,1979,0,15.008333333333333,1/01/1979,31/12/1979,-37.673,176.196,0.2339080459770102,1961-1990
Tauranga (Bay of Plenty),Maximum,Annual,1979,0,19.191666666666666,1/01/1979,31/12/1979,-37.673,176.196,0.16149425287356323,1961-1990
Tauranga (Bay of Plenty),Minimum,Annual,1979,0,10.841666666666667,1/01/1979,31/12/1979,-37.673,176.196,0.3469444444444445,1961-1990
Timaru (Canterbury),Average,Annual,1979,0,10.516666666666666,1/01/1979,31/12/1979,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Maximum,Annual,1979,0,16.2,1/01/1979,31/12/1979,-44.30517,171.22141,NA,1961-1990
Timaru (Canterbury),Minimum,Annual,1979,0,4.841666666666667,1/01/1979,31/12/1979,-44.30517,171.22141,NA,1961-1990
Waiouru (Manawatu-Whanganui),Average,Annual,1979,0,9.225,1/01/1979,31/12/1979,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Maximum,Annual,1979,0,13.5,1/01/1979,31/12/1979,-39.46249,175.66283,NA,1961-1990
Waiouru (Manawatu-Whanganui),Minimum,Annual,1979,0,4.941666666666666,1/01/1979,31/12/1979,-39.46249,175.66283,NA,1961-1990
Wellington (Wellington),Average,Annual,1979,0,12.816666666666666,1/01/1979,31/12/1979,-41.285,174.768,-0.005,1961-1990
Wellington (Wellington),Maximum,Annual,1979,0,15.733333333333334,1/01/1979,31/12/1979,-41.285,174.768,-0.083333333,1961-1990
Wellington (Wellington),Minimum,Annual,1979,0,9.883333333333333,1/01/1979,31/12/1979,-41.285,174.768,0.093055556,1961-1990
Whanganui (Manawatu-Whanganui),Average,Annual,1979,0,14.1,1/01/1979,31/12/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Maximum,Annual,1979,0,17.891666666666666,1/01/1979,31/12/1979,-39.93704,175.04509,NA,1961-1990
Whanganui (Manawatu-Whanganui),Minimum,Annual,1979,0,10.316666666666666,1/01/1979,31/12/1979,-39.93704,175.04509,NA,1961-1990
Whangaparaoa (Auckland),Average,Annual,1979,0,15.733333333333333,1/01/1979,31/12/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Maximum,Annual,1979,0,18.808333333333334,1/01/1979,31/12/1979,-36.606,174.835,NA,1961-1990
Whangaparaoa (Auckland),Minimum,Annual,1979,0,12.641666666666666,1/01/1979,31/12/1979,-36.606,174.835,NA,1961-1990
Whangarei (Northland),Average,Annual,1979,0,15.591666666666667,1/01/1979,31/12/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Maximum,Annual,1979,0,19.95,1/01/1979,31/12/1979,-35.769,174.364,NA,1961-1990
Whangarei (Northland),Minimum,Annual,1979,0,11.208333333333334,1/01/1979,31/12/1979,-35.769,174.364,NA,1961-1990
Auckland (Auckland),Average,Autumn,1979,0,16.366666666666667,1/03/1979,31/05/1979,-37.00813,174.78873,-0.25,1991-2020
Auckland (Auckland),Average,Spring,1979,0,14.5,1/09/1979,30/11/1979,-37.00813,174.78873,-0.148888889,1991-2020
Auckland (Auckland),Average,Summer,1979,0,19.133333333333333,1/12/1978,28/02/1979,-37.00813,174.78873,-0.585555556,1991-2020
Auckland (Auckland),Average,Winter,1979,0,11.566666666666666,1/06/1979,31/08/1979,-37.00813,174.78873,-0.085555556,1991-2020
Auckland (Auckland),Maximum,Autumn,1979,0,19.933333333333334,1/03/1979,31/05/1979,-37.00813,174.78873,-0.365555556,1991-2020
Auckland (Auckland),Maximum,Spring,1979,0,17.666666666666668,1/09/1979,30/11/1979,-37.00813,174.78873,-0.368888889,1991-2020
Auckland (Auckland),Maximum,Summer,1979,0,22.566666666666666,1/12/1978,28/02/1979,-37.00813,174.78873,-0.898888889,1991-2020
Auckland (Auckland),Maximum,Winter,1979,0,14.9,1/06/1979,31/08/1979,-37.00813,174.78873,-0.168888889,1991-2020
Auckland (Auckland),Minimum,Autumn,1979,0,12.833333333333334,1/03/1979,31/05/1979,-37.00813,174.78873,-0.101111111,1991-2020
Auckland (Auckland),Minimum,Spring,1979,0,11.3,1/09/1979,30/11/1979,-37.00813,174.78873,0.038888889,1991-2020
Auckland (Auckland),Minimum,Summer,1979,0,15.700000000000001,1/12/1978,28/02/1979,-37.00813,174.78873,-0.265555556,1991-2020
Auckland (Auckland),Minimum,Winter,1979,0,8.266666666666667,1/06/1979,31/08/1979,-37.00813,174.78873,0.014444444444444926,1991-2020
Blenheim (Marlborough),Average,Autumn,1979,0,12.7,1/03/1979,31/05/1979,-41.52133,173.86439,-0.33,1991-2020
Blenheim (Marlborough),Average,Spring,1979,0,12.566666666666666,1/09/1979,30/11/1979,-41.52133,173.86439,0.2644444444444449,1991-2020
Blenheim (Marlborough),Average,Summer,1979,0,17.166666666666668,1/12/1978,28/02/1979,-41.52133,173.86439,-0.267777778,1991-2020
Blenheim (Marlborough),Average,Winter,1979,0,7.466666666666667,1/06/1979,31/08/1979,-41.52133,173.86439,-0.327777778,1991-2020
Blenheim (Marlborough),Maximum,Autumn,1979,0,18.2,1/03/1979,31/05/1979,-41.52133,173.86439,-0.932222222,1991-2020
Blenheim (Marlborough),Maximum,Spring,1979,0,18.133333333333333,1/09/1979,30/11/1979,-41.52133,173.86439,0,1991-2020
Blenheim (Marlborough),Maximum,Summer,1979,0,24.166666666666668,1/12/1978,28/02/1979,-41.52133,173.86439,0.5322222222222237,1991-2020
Blenheim (Marlborough),Maximum,Winter,1979,0,13.333333333333334,1/06/1979,31/08/1979,-41.52133,173.86439,-0.111111111,1991-2020
Blenheim (Marlborough),Minimum,Autumn,1979,0,7.166666666666667,1/03/1979,31/05/1979,-41.52133,173.86439,0.24444444444444446,1991-2020
Blenheim (Marlborough),Minimum,Spring,1979,0,7.033333333333333,1/09/1979,30/11/1979,-41.52133,173.86439,0.5555555555555554,1991-2020
Blenheim (Marlborough),Minimum,Summer,1979,0,10.1,1/12/1978,28/02/1979,-41.52133,173.86439,-1.146666667,1991-2020
Blenheim (Marlborough),Minimum,Winter,1979,0,1.6,1/06/1979,31/08/1979,-41.52133,173.86439,-0.538888889,1991-2020
Christchurch (Canterbury),Average,Autumn,1979,0,11.4,1/03/1979,31/05/1979,-43.493,172.537,-0.648888889,1991-2020
Christchurch (Canterbury),Average,Spring,1979,0,11.533333333333333,1/09/1979,30/11/1979,-43.493,172.537,0.23666666666666636,1991-2020
Christchurch (Canterbury),Average,Summer,1979,0,16.8,1/12/1978,28/02/1979,-43.493,172.537,0.19333333333333513,1991-2020
Christchurch (Canterbury),Average,Winter,1979,0,6.233333333333333,1/06/1979,31/08/1979,-43.493,172.537,-0.317777778,1991-2020
Christchurch (Canterbury),Maximum,Autumn,1979,0,16.2,1/03/1979,31/05/1979,-43.493,172.537,-1.196666667,1991-2020
Christchurch (Canterbury),Maximum,Spring,1979,0,16.5,1/09/1979,30/11/1979,-43.493,172.537,-0.34,1991-2020
Christchurch (Canterbury),Maximum,Summer,1979,0,22.366666666666667,1/12/1978,28/02/1979,-43.493,172.537,0.395555556,1991-2020
Christchurch (Canterbury),Maximum,Winter,1979,0,11.4,1/06/1979,31/08/1979,-43.493,172.537,-0.402222222,1991-2020
Christchurch (Canterbury),Minimum,Autumn,1979,0,6.633333333333333,1/03/1979,31/05/1979,-43.493,172.537,-0.061111111,1991-2020
Christchurch (Canterbury),Minimum,Spring,1979,0,6.466666666666667,1/09/1979,30/11/1979,-43.493,172.537,0.7166666666666668,1991-2020
Christchurch (Canterbury),Minimum,Summer,1979,0,11.266666666666667,1/12/1978,28/02/1979,-43.493,172.537,0.017777778,1991-2020
