"site","statistic","month","year","data_value","lat","lon","unit"
"Hamilton","Days above p99",6,2017,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",6,2018,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",6,2019,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",6,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",6,2021,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",6,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1973,NA,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1974,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1975,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1976,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1977,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1978,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1979,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1980,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1981,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1982,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1983,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1984,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1985,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1986,4,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1987,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1988,3,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1989,NA,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1990,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1991,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1992,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1993,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1994,NA,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1995,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1996,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1997,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1998,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,1999,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2000,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2001,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2002,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2003,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2004,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2005,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2006,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2007,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2008,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2009,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2010,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2011,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2012,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2013,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2014,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2015,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2016,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2017,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2018,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2019,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2021,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",7,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1973,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1974,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1975,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1976,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1977,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1978,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1979,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1980,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1981,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1982,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1983,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1984,3,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1985,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1986,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1987,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1988,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1989,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1990,NA,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1991,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1992,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1993,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1994,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1995,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1996,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1997,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1998,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,1999,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2000,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2001,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2002,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2003,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2004,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2005,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2006,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2007,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2008,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2009,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2010,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2011,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2012,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2013,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2014,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2015,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2016,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2017,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2018,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2019,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2021,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",8,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1973,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1974,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1975,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1976,NA,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1977,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1978,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1979,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1980,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1981,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1982,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1983,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1984,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1985,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1986,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1987,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1988,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1989,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1990,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1991,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1992,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1993,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1994,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1995,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1996,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1997,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1998,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,1999,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2000,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2001,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2002,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2003,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2004,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2005,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2006,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2007,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2008,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2009,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2010,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2011,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2012,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2013,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2014,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2015,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2016,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2017,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2018,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2019,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2021,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",9,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1973,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1974,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1975,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1976,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1977,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1978,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1979,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1980,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1981,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1982,3,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1983,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1984,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1985,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1986,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1987,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1988,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1989,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1990,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1991,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1992,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1993,NA,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1994,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1995,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1996,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1997,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1998,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,1999,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2000,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2001,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2002,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2003,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2004,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2005,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2006,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2007,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2008,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2009,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2010,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2011,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2012,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2013,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2014,3,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2015,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2016,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2017,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2018,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2019,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2021,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",10,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1973,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1974,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1975,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1976,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1977,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1978,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1979,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1980,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1981,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1982,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1983,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1984,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1985,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1986,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1987,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1988,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1989,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1990,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1991,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1992,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1993,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1994,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1995,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1996,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1997,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1998,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,1999,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2000,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2001,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2002,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2003,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2004,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2005,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2006,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2007,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2008,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2009,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2010,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2011,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2012,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2013,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2014,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2015,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2016,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2017,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2018,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2019,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2021,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",11,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1973,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1974,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1975,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1976,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1977,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1978,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1979,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1980,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1981,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1982,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1983,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1984,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1985,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1986,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1987,1,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1988,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1989,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1990,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1991,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1992,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1993,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1994,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1995,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1996,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1997,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1998,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,1999,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2000,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2001,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2002,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2003,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2004,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2005,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2006,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2007,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2008,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2009,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2010,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2011,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2012,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2013,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2014,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2015,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2016,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2017,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2018,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2019,2,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2020,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2021,0,-37.86088,175.33175,"Days"
"Hamilton","Days above p99",12,2022,0,-37.86088,175.33175,"Days"
"Hamilton","Highest max gust",1,1973,NA,-37.86088,175.33175,"km/hr"
"Hamilton","Highest max gust",1,1974,NA,-37.86088,175.33175,"km/hr"
"Hamilton","Highest max gust",1,1975,60.9,-37.86088,175.33175,"km/hr"
"Hamilton","Highest max gust",1,1976,NA,-37.86088,175.33175,"km/hr"
"Hamilton","Highest max gust",1,1977,NA,-37.86088,175.33175,"km/hr"
"Hamilton","Highest max gust",1,1978,73.6,-37.86088,175.33175,"km/hr"
"Hamilton","Highest max gust",1,1979,59.3,-37.86088,175.33175,"km/hr"
